koi_kepmag,disposition,pl_radj,koi_impact,pl_trandur,depth,pl_orbper,pl_eqt,st_teff,st_logg,st_rad,pl_insol,st_dist,discoverymethod,st_mass,st_dens,sy_kmag,release_date
11.971,0,,,2.1408,0.004206,14.707213,,5167.0,,2.19732,,478.688,Transit,,,10.138,
12.237,1,96.4,,7.104,0.0011790000000000001,3.3255,,,,85.0,,4791.68,Transit,,,8.366,
13.861,1,0.19359477,0.245,3.4,,6.695687,,5320.0,4.461,0.905,,398.534,Transit,0.869,,11.644,
11.126,1,3.8,,2.184,0.006212,19.640151,,,,2.188,,501.182,Transit,,,9.975,
14.156,1,1.03,0.11,2.5392,,3.476642,,,,0.84,,514.449,Transit,,,12.351,
15.468,1,,,,0.0016,7.98221,,3338.0,4.89775,0.326267,,93.1458,Transit,0.306782,12.453066,11.715,
12.964,1,0.27,,3.024,0.001453,13.61242,,,,0.793,,207.219,Transit,,,10.455,
13.564,1,0.2,,0.7464,0.001087,2.787663,,3950.0,4.676,0.602,,124.362,Transit,,,10.489,
13.317,1,0.93496459,0.27,,,26.0,222.0,6414.0,4.16,1.57,,866.259,Transit,1.29,,11.958,
13.941,1,0.115,,1.656,0.00036700000000000003,1.88993,,,,0.638,,269.311,Transit,,,11.466,
12.733,0,,,2.8488,0.157032,1.830767,,6141.42,4.51379,0.98712,,453.469,Transit,1.16,1.700251,11.345,
8.837,1,6.96,1.06,3.7608,,15.246593,,,,1.91,,129.944,Transit,,,7.56,
14.138,1,,0.3,1.30704,0.001249,10.555,,4067.08,4.52683,0.722281,,209.555,Transit,0.64,2.394562,11.361,
13.701,1,0.146,,2.184,0.000278,1.93426,,,,0.928,,327.984,Transit,,,11.248,
9.604,0,0.5190617628691231,,2.0172196,0.0006568860989,2.1713484,3127.2040524,10249.0,4.19,2.16986,22601.9485814,485.735,,,,,2025-09-22 13:13:44
9.42344,1,1.0005709697564458,,3.166,0.001286,1.9316462,4045.0,7070.0,4.03,2.01,44464.5,295.862,,,,,2025-09-22 13:13:44
9.299501,0,2.1190918012311535,,1.408,0.0015,1.8675574,2037.0,8924.0,,5.73,2860.61,943.109,,,,,2025-09-22 13:13:44
9.3003,0,,,3.167,0.00038341000000000004,2.74323,1631.0,5388.5,4.15,,1177.36,7728.17,,,,,2025-09-22 13:13:44
9.1355,0,1.0091265947006869,,3.37,0.000755,3.5730141,4260.0,9219.0,4.14,2.15,54679.3,356.437,,,,,2025-09-22 13:13:44
9.1309,0,0.6341698635025427,,2.654,0.003731,4.5505945,1257.0,5613.0,,1.09,414.775,100.711,,,,,2025-09-22 13:13:44
9.2386,0,0.7757239539655634,,4.3797563,0.0022705402194,2.5047918,1649.8220699,6616.0,,1.53429,1750.932635,,,,,,2025-09-22 13:13:44
8.87759,1,1.3181550539744848,,3.953,0.00284,6.9989206,1282.0,6596.0,3.71,2.7,448.744,283.291,,,,,2025-09-22 13:13:44
8.9362,0,0.2851467570702115,,2.767,0.000483,2.0483755,,6858.5,4.2,1.57,5644.4,144.297,,,,,2025-09-22 13:13:44
8.4331,1,,,2.0065257,0.0017076272693,1.9600277,1456.4246534,8868.7,,,1063.3422958,866.147,,,,,2025-09-22 13:13:44
12.4069,1,1.1765055134267106,,1.6165994,0.0189607122944,1.4303699,1525.9048089,5600.0,4.48851,0.890774,1281.2408254,375.31,,,,,2025-09-22 13:13:44
8.45086,0,0.527396806137925,,2.4634563,0.0015078006889,0.6808702,4382.0266062,9438.0,,1.0,87140.6995884,485.122,,,,,2025-09-22 13:13:44
8.2388,1,0.12905343920064236,,2.191,0.00025,2.4704981,1364.0,5413.7,4.46,0.94,575.597,52.62,,,,,2025-09-22 13:13:44
8.12718,1,2.213685431349808,,1.621,0.00189,0.884182,5098.0,8928.0,3.92,2.72,112144.0,295.959,,,,,2025-09-22 13:13:44
7.6095,0,,,3.9637474,0.0149396342222,5.4255548,1037.2753045,8868.7,,,273.5880696,510.295,,,,,2025-09-22 13:13:44
7.678,0,,,0.9484999,0.0028415103258,1.4095184,1625.6180218,9307.0,,,1650.422071,224.672,,,,,2025-09-22 13:13:44
10.7069,0,3.7601875011151753,,2.5708515,0.0013015065337999999,1.3730466,1912.3318636,4897.0,,6.7996101,3160.6328329,906.496,,,,,2025-09-22 13:13:44
10.6257,0,1.2544236060308682,,7.9201001,0.0032328527884999997,12.6889415,1158.1310368,7601.0,4.31,1.53641,425.1594177,368.646,,,,,2025-09-22 13:13:44
10.6019,0,1.8774913016326167,,2.37,0.014177700000000001,1.10422,3926.0,6995.2,4.07,1.61,39459.3,406.997,,,,,2025-09-22 13:13:44
10.6254,0,2.044098492282987,,2.509,0.00744,4.95912,1419.0,5889.0,3.86,2.0,673.55,360.541,,,,,2025-09-22 13:13:44
10.6348,1,2.167288857168347,,3.7078139,0.0207969416293,5.2341008,1574.8381848,7645.0,4.3,1.56203,1453.6663847,399.544,,,,,2025-09-22 13:13:44
9.7109,1,1.3801944865732894,,3.65,0.015062,4.4119378,1408.0,6280.0,4.32092,1.21,653.252,175.631,,,,,2025-09-22 13:13:44
10.7173,0,,,3.793,0.0105189,3.28892,3661.0,8734.2,4.1,,29832.6,906.827,,,,,2025-09-22 13:13:44
10.5551,0,0.2985886341332858,,1.909,0.000618482,1.90879,1561.0,6022.6,4.52,1.22,985.807,235.974,,,,,2025-09-22 13:13:44
8.72924,1,0.30566509055223484,,4.475,0.00038,3.09574,3230.0,6084.0,4.13,1.41,18087.9,120.666,,,,,2025-09-22 13:13:44
9.697,0,1.9523507895441166,,3.435,0.00218,1.3214483,3827.0,5050.8,3.56,2.99,35623.2,316.398,,,,,2025-09-22 13:13:44
10.0814,0,1.9309483450798464,,2.524,0.00061,18.0157,463.0,4709.0,,7.61,7.64364,692.266,,,,,2025-09-22 13:13:44
5.5324,1,,,2.4006056,0.0042382399008,9.6837921,1914.698926,8598.7,,,3176.3106916,129.838,,,,,2025-09-22 13:13:44
9.9138,0,0.220945784637345,,6.9350494,0.0009132067174,14.2628757,980.3628831,5690.0,4.58,0.853898,153.2069421,105.677,,,,,2025-09-22 13:13:44
10.2103,1,0.25662235703452585,,1.537,0.001558,3.2834565,992.0,4272.0,4.6,0.68,161.092,56.3449,,,,,2025-09-22 13:13:44
10.2103,1,0.24675350165045945,,2.715,0.001694,11.02875,548.0,4272.0,4.6,0.68,15.0463,56.3449,,,,,2025-09-22 13:13:44
10.2103,1,0.2250994736372558,,1.024,0.00121,5.0113292,567.0,4272.0,4.6,0.68,17.1793,56.3449,,,,,2025-09-22 13:13:44
7.9059,0,0.10768489606566152,,2.843,0.00024,1.01606,2023.0,4634.0,4.64,0.68,2784.04,23.7748,,,,,2025-09-22 13:13:44
6.841,0,,,5.107,0.00717,36.22214,,,,,,,,,,,2025-09-22 13:13:44
11.5232,1,1.3009047194218932,,3.494333,0.0104243718,3.547854,1504.858953,6351.0,4.22896,1.4,1212.004376,411.211,,,,,2025-09-22 13:13:44
9.5706,0,1.576670532607726,,4.612,0.007279,12.1246519,1057.0,4807.6,4.17,1.07,207.32,78.41273,,,,,2025-09-22 13:13:44
9.7318,0,0.7978891961816398,,3.434,0.00125,5.652623,2011.0,6415.4,3.98,1.92,2717.06,270.771,,,,,2025-09-22 13:13:44
11.0657,1,1.4995854224284058,,2.969175,0.0163401353205,2.1805277,1654.404068,6599.0,4.21017,1.2714601,1770.4650539,314.995,,,,,2025-09-22 13:13:44
9.4995,1,1.2224866357391382,,2.86528,0.0117080228549,2.1846669,1549.4409801,5630.0,4.37759,1.23824,1362.1381428,137.544,,,,,2025-09-22 13:13:44
11.0261,1,1.8941475599964315,,4.142,0.01703,3.7354838,1670.0,6650.0,4.1639,1.57,1292.19,405.908,,,,,2025-09-22 13:13:44
7.1278,1,0.21189663663127847,,8.2676424,0.0002116567325,21.701669,685.2,5625.0,4.438,1.56486,52.095,53.19149,,,,,2025-09-22 13:13:44
9.0197,1,0.27326126327058614,,3.0912936,0.0003584157801,9.139804,1006.9932829,5958.2,4.34,1.58,243.011763,129.804,,,,,2025-09-22 13:13:44
8.8849,0,1.1676806137924882,,2.860293,0.001105760867,5.742625,,5664.0,3.26574,3.86959,,263.729,,,,,2025-09-22 13:13:44
8.4362,1,0.21717548398608263,,4.565,0.000513,15.5077855,853.0,6122.0,4.30881,1.17,88.0718,88.4343,,,,,2025-09-22 13:13:44
8.0888,1,0.31909026674993307,,4.4284819,0.0011997541483,17.4713078,689.3568807,5783.54,4.49925,0.974669,53.3700317,57.2651,,,,,2025-09-22 13:13:44
9.6663,1,0.2719861539834062,,3.2158594,0.0003913830934,5.3079507,1263.9861129,6124.3,4.38,1.36963,603.2401116,168.354,,,,,2025-09-22 13:13:44
9.4091,1,0.2619932732625569,,6.6641048,0.0008514547807999999,51.1701501,466.7322968,5599.0,4.46138,0.943356,11.2148229,98.2855,,,,,2025-09-22 13:13:44
9.3781,1,1.1455283343741636,,7.0473822,0.0009516169809000001,11.1296441,1518.2372485,5785.0,4.344,3.4475601,1255.6817164,338.831,,,,,2025-09-22 13:13:44
9.7825,1,1.51856543848693,,2.021,0.01975,9.4496506,694.0,5509.0,4.39758,0.94,38.5799,98.8783,,,,,2025-09-22 13:13:44
10.3157,1,1.4619412971719155,,3.567,0.008049,2.8493825,1864.0,6900.0,4.438,1.77,2005.83,364.411,,,,,2025-09-22 13:13:44
9.6652,1,0.347701846730306,,0.373,0.000502,2.0685633,619.0,5687.9,4.6,1.14,24.409,128.491,,,,,2025-09-22 13:13:44
9.7345,0,0.20385493799625304,,1.674337,0.000257347459,0.540933,,5525.0,4.25342,1.21935,,133.171,,,,,2025-09-22 13:13:44
9.478,1,0.20524310821661165,,1.08,0.000487,4.1150576,826.0,5394.0,4.50942,0.89,77.3573,82.1733,,,,,2025-09-22 13:13:44
9.0689,1,0.2433118387010438,,2.4023189,0.0008399044871,10.0665238,694.1792631,5552.0,4.61783,0.791742,54.8791715,61.1201,,,,,2025-09-22 13:13:44
10.0059,1,0.21949718975823002,,1.9309449,0.0011219512275,6.4438657,712.2812841,4803.0,4.52079,0.737189,60.831305,68.0726,,,,,2025-09-22 13:13:44
10.0059,1,0.23208819698456595,,2.1904379,0.0012063693293,12.2265595,575.3502049,4803.0,4.52079,0.737189,25.8970378,68.0726,,,,,2025-09-22 13:13:44
13.2851,1,2.007631456865019,,1.828854,0.019357992992,2.160344,,5780.0,4.32928,1.2,,639.004,,,,,2025-09-22 13:13:44
11.9707,1,1.156411722722812,,3.121643,0.013793034867,4.606184,,5670.0,4.3925,1.07,,353.891,,,,,2025-09-22 13:13:44
13.1686,1,0.8474903291997503,,2.4579197,0.0149156943722,3.1316735,890.5622134,4351.0,4.438,0.76701,148.6544991,263.609,,,,,2025-09-22 13:13:44
13.2887,1,1.1996152199125703,,2.111521,0.021192463324,3.180362,,5498.0,4.47934,0.92,,535.383,,,,,2025-09-22 13:13:44
10.4293,1,1.2877063074315283,,2.962,0.013022,2.9776446,1461.0,5703.0,4.25824,1.22,758.324,197.996,,,,,2025-09-22 13:13:44
9.6433,1,1.832072441787849,,4.444,0.013914,3.9502008,1570.0,6153.0,4.18077,1.71,1009.38,211.211,,,,,2025-09-22 13:13:44
15.7114,0,2.3984503523953964,,3.25697,0.043218111683,2.9776152,1386.5,5740.0,4.29219,1.28,873.27,,,,,,2025-09-22 13:13:44
11.5803,1,1.1776855205638328,,2.0550535,0.0101648753396,3.5544026,1214.9876435,5639.0,4.37172,1.11499,515.0014435,290.198,,,,,2025-09-22 13:13:44
11.7106,0,2.273943991435454,,9.8464123,0.0105390192794,12.8379689,1225.0,5765.0,4.34773,2.4494,374.129,703.878,,,,,2025-09-22 13:13:44
13.6699,1,1.1898358908020341,,1.8736007,0.0315109004906,3.9228016,788.0973496,4444.0,4.438,0.6983,91.167589,300.67,,,,,2025-09-22 13:13:44
10.6339,1,0.2161961013471318,,3.7522756,0.0010153955429999999,13.9428705,587.1759148,5206.0,4.63095,0.741671,28.0927293,107.356,,,,,2025-09-22 13:13:44
11.1186,1,0.1661663573913819,,1.0403847,0.0010276833479,0.6047392,1222.5973095,4046.0,4.60963,0.580337,528.0253155,61.4592,,,,,2025-09-22 13:13:44
11.2474,1,1.1523890445177982,,2.6173308,0.014921402193600001,2.5495611,1337.8645148,5659.0,4.44653,1.03997,757.1284067,248.46,,,,,2025-09-22 13:13:44
13.461,1,1.1279866981889553,,1.9561305,0.0167253019333,1.6062693,1374.8018137,5192.0,4.4617,0.984326,844.2700581,463.683,,,,,2025-09-22 13:13:44
10.1165,1,0.12030619145329646,,0.8565249,0.0008318920424,0.5182425,1019.3295979,3325.0,4.88693,0.390989,255.1405815,20.373,,,,,2025-09-22 13:13:44
9.7611,1,1.3180385672227675,,3.8087395,0.0034918232968,5.6643704,2385.8536488,10395.0,4.13,2.3383701,7657.6621505,587.196,,,,,2025-09-22 13:13:44
10.0163,0,0.6043411544294763,,5.345,0.001389,29.0160175,,6113.1,,2.01,33.2234,219.94,,,,,2025-09-22 13:13:44
9.8174,0,0.3303179766259256,,2.5339234,0.0004763077321,3.6404389,2783.098027,9810.0,4.43,1.60776,9941.2265514,363.44,,,,,2025-09-22 13:13:44
10.1126,1,2.7611135426889106,,2.4954821,0.0059825212406,6.0744477,1583.9398898,5964.0,3.7,2.4303801,1487.5644344,347.556,,,,,2025-09-22 13:13:44
10.2855,1,0.5338344187706308,,2.952,0.002761,3.7795212,1294.0,5771.0,4.31,1.18,466.528,184.015,,,,,2025-09-22 13:13:44
9.0211,0,0.5630350611116068,,1.991,0.00039,1.2025238,5952.0,9158.0,4.32,1.74,208477.0,279.698,,,,,2025-09-22 13:13:44
8.7157,0,0.49187349451333756,,2.159,0.00068,3.2235985,,8904.0,4.09,2.17,2064.8,280.765,,,,,2025-09-22 13:13:44
8.5483,1,,,3.956,0.002466,4.420125,,,,,,2864.34,,,,,2025-09-22 13:13:44
9.8638,1,1.215431635293068,,5.586113,0.0035721712499,4.0872956,1755.0767383,6036.0,3.93359,2.2186699,2242.3605401,316.678,,,,,2025-09-22 13:13:44
8.3854,0,1.0339994647158532,,1.566,0.00034,2.55555,2145.0,10037.0,,6.04,3520.68,732.432,,,,,2025-09-22 13:13:44
8.0981,0,3.845731108930324,,3.228,0.00835,8.30792,1924.0,9081.0,3.83,3.05,2276.25,305.034,,,,,2025-09-22 13:13:44
9.718,1,0.903503452582746,,1.8184632,0.00058393181,0.758082,5499.7476332,9917.0,3.75,3.5086601,216218.1005011,792.633,,,,,2025-09-22 13:13:44
9.5719,0,0.32213221518422697,,2.349,0.000507,1.4415577,3174.0,6902.0,4.25,1.52,16861.8,208.055,,,,,2025-09-22 13:13:44
10.0031,1,,,1.642,0.003051,1.0085089,,5215.2,,,,494.689,,,,,2025-09-22 13:13:44
9.6306,0,1.5674904094923723,,4.277,0.00759,3.7039994,2149.0,7013.8,4.21,1.9,3546.13,300.696,,,,,2025-09-22 13:13:44
10.0119,0,0.8354643589972344,,1.706,0.000914,1.3042553,3569.0,6762.0,4.11,1.75,26944.7,301.298,,,,,2025-09-22 13:13:44
10.2355,0,0.5104487465429566,,0.666,0.00188,0.62627,2101.0,5622.0,4.5,0.93,3235.57,134.926,,,,,2025-09-22 13:13:44
8.802,0,0.929342492639843,,0.748,0.00133,0.30412,6413.0,11892.0,4.14,2.52,280833.0,440.426,,,,,2025-09-22 13:13:44
9.9806,1,0.8104041395307342,,0.468,0.00091,0.5971314,1760.0,7710.0,3.98,2.28,1596.43,426.003,,,,,2025-09-22 13:13:44
10.4291,1,1.2252588188063163,,2.1867078,0.0021026568299,1.4821386,2962.2418039,7066.0,3.78,2.6647301,18197.1354531,582.521,,,,,2025-09-22 13:13:44
10.11,0,0.511634302792399,,1.8602735,0.0003608801529,0.9209526,3430.7622437,6553.0,3.65,2.8908899,32740.3629399,490.288,,,,,2025-09-22 13:13:44
8.7215,1,0.19322954768489606,,2.492,0.00046,9.188506,786.0,5876.0,4.48,0.98,63.4589,79.5561,,,,,2025-09-22 13:13:44
8.7215,1,0.23317733963779108,,2.1264429,0.0006472701039,13.9028391,756.6987586,5876.0,4.48,0.983215,77.4841883,79.5561,,,,,2025-09-22 13:13:44
8.7581,1,0.2724422963689892,,2.8275109,0.0006674752458,10.1826983,957.1991659,6153.0,4.34814,1.14582,198.394783,105.096,,,,,2025-09-22 13:13:44
7.3661,1,0.22872156302970828,,1.812,0.000914,6.441006,853.0,4867.0,4.438,0.8,87.8902,23.606,,,,,2025-09-22 13:13:44
11.6714,1,1.33082572932465,,2.751086,0.0154573247576,3.1743504,1320.6518234,5943.0,4.42524,1.15706,718.9096994,342.14,,,,,2025-09-22 13:13:44
10.5135,0,0.3613784102060844,,3.8449215,0.0011529645461,20.0731588,736.1368293,6033.0,4.37,1.14849,69.3993155,205.43,,,,,2025-09-22 13:13:44
10.5891,0,0.8357775002230351,,1.548,0.00311,2.66903,1268.0,5803.5,4.07,1.56,429.86,262.794,,,,,2025-09-22 13:13:44
10.5652,0,0.24567311981443485,,2.122,0.0015553399999999999,6.63371,610.0,4138.1,4.54,0.63,22.9987,58.0624,,,,,2025-09-22 13:13:44
10.5598,1,4.046079043625658,,4.073,0.00449,2.94308,1976.0,4437.0,,3.13,2533.34,320.212,,,,,2025-09-22 13:13:44
7.5622,0,0.4240511374788116,,6.303026,0.0009725797241,341.2811281,846.173434,6058.6,4.2,1.39203,121.1597998,70.0154,,,,,2025-09-22 13:13:44
10.2809,1,0.2593683647069319,,2.375,0.001553,10.8680523,594.0,4664.0,4.55,0.76,20.7383,79.5225,,,,,2025-09-22 13:13:44
10.0717,1,1.317200463912927,,2.26,0.0009,11.1149,603.0,5042.0,,4.94,21.9713,523.425,,,,,2025-09-22 13:13:44
10.0068,1,1.2399120349718975,,4.8475616,0.0060466959687,4.0782392,1617.8267296,6501.0,4.08,1.74836,1619.0081232,281.314,,,,,2025-09-22 13:13:44
9.941,0,1.9763672049246142,,1.467,0.011146399999999999,7.14386,,7860.0,4.15,1.91,,417.08,,,,,2025-09-22 13:13:44
9.7906,0,0.7551110714604337,,2.979,0.00158,7.04083,1505.0,5317.0,4.49,0.91,852.336,102.238,,,,,2025-09-22 13:13:44
13.183,1,1.16753251851191,,1.4688934,0.0121422238514,2.1061569,1308.0417533,5380.0,4.4337,0.940697,691.8428073,508.842,,,,,2025-09-22 13:13:44
9.6789,0,0.9927379784102061,,2.321,0.004248,2.4545635,1899.0,6610.0,4.15,1.64,2162.73,243.838,,,,,2025-09-22 13:13:44
9.3871,0,1.2587920421090195,,0.808,0.008341,11.4756978,512.0,7262.0,4.0,2.13,11.4585,312.461,,,,,2025-09-22 13:13:44
9.5162,0,0.4394388437862432,,2.456,0.00049,2.78186,1680.0,6819.0,3.92,2.21,1323.21,292.085,,,,,2025-09-22 13:13:44
9.66865,0,0.40967347667053267,,1.798,0.007076,6.4410082,471.0,3469.0,4.71,0.53,8.2114,23.8853,,,,,2025-09-22 13:13:44
8.1129,1,,,2.632,0.004852,2.4887726,1344.9531805,8048.0,4.438,,773.3029498,174.475,,,,,2025-09-22 13:13:44
10.526,1,1.417236149522705,,2.109,0.008483379999999999,4.45199,1571.0,6708.3,4.2,1.57,1013.74,359.215,,,,,2025-09-22 13:13:44
9.5268,1,0.206150361316799,,2.0644756,0.00040948122139999996,5.0100708,971.6657708,5551.0,4.46214,0.906282,210.6631712,94.4178,,,,,2025-09-22 13:13:44
10.4055,1,0.22908198768846463,,2.015,0.00063,2.2281625,1434.0,5731.0,4.43,1.02,702.927,167.598,,,,,2025-09-22 13:13:44
10.5084,0,,,3.911,0.00556,4.13812,1386.0,4898.4,,,613.964,,,,,,2025-09-22 13:13:44
10.5024,1,2.1386921224016415,,3.588,0.00383,10.95663,1389.0,6456.0,3.92,2.07,619.065,421.518,,,,,2025-09-22 13:13:44
11.6035,1,1.2357578106878402,,2.865171,0.0146212059647,2.4997996,1399.9894384,5650.0,4.28867,1.13732,907.8624196,302.448,,,,,2025-09-22 13:13:44
10.4063,0,1.1896065661521993,,3.321,0.00603,1.66226,2561.0,7301.0,4.23,1.64,7149.89,386.323,,,,,2025-09-22 13:13:44
11.0605,0,,,2.062,0.00145418,4.07611,,,,,,338.644,,,,,2025-09-22 13:13:44
10.2934,0,0.3881077705415291,,3.042,0.001299,3.6245513,,6317.0,,1.38,919.571,249.826,,,,,2025-09-22 13:13:44
10.2398,1,1.3539477205816755,,1.886,0.0118838,1.20928,,5159.8,4.23,1.27,,161.932,,,,,2025-09-22 13:13:44
7.2235,1,1.2495405477741102,,2.408,0.005634,3.5187707,1863.0,6690.0,4.24,1.49,2000.01,75.7145,,,,,2025-09-22 13:13:44
8.0465,1,0.37135254706039794,,1.3744974,0.0002113168519,0.7724825,3996.2877922,8271.0,3.95,2.5027299,60276.5000547,237.593,,,,,2025-09-22 13:13:44
10.3579,0,0.2109893835310911,,3.231,0.001502,1.6268695,1850.0,5034.0,4.64,0.73,1946.23,97.8115,,,,,2025-09-22 13:13:44
7.3163,0,,,4.453,0.00270418,2.32439,4502.0,8268.5,3.93,,68217.5,177.741,,,,,2025-09-22 13:13:44
9.7298,0,0.5572602373093051,,1.795,0.00118,13.5499,660.0,6209.0,4.09,1.63,31.6652,222.529,,,,,2025-09-22 13:13:44
8.7823,0,1.781282897671514,,3.365,0.00152,4.43651,2653.0,7101.9,3.91,2.32,8233.41,247.414,,,,,2025-09-22 13:13:44
12.1893,1,1.2670000000000001,,2.63426,0.017163604189999997,3.372877,1270.187448,6050.0,4.45061,1.02,615.165921,448.637,,,,,2025-09-22 13:13:44
10.1429,1,0.9940583459719868,,1.836,0.01668,8.34998,588.0,4236.0,4.52,0.74,19.9348,58.2609,,,,,2025-09-22 13:13:44
10.1429,1,0.3349837898117584,,1.8373729,0.0026500950013000004,4.0686405,772.378302,4236.0,4.52,0.741921,84.108766,58.2609,,,,,2025-09-22 13:13:44
9.2872,1,0.4377204032473905,,0.8098934,0.0004105241553,0.5860366,3263.6721812,5579.0,3.67,2.39803,26813.1057089,222.74,,,,,2025-09-22 13:13:44
9.2293,0,0.2984458916941743,,2.938,0.000411,1.5502952,2839.0,7851.0,4.17,1.86,10796.6,286.668,,,,,2025-09-22 13:13:44
9.11458,0,0.43379605674011956,,3.297,0.00045,1.80709,2569.0,6244.0,3.84,2.2,7233.01,233.369,,,,,2025-09-22 13:13:44
9.03609,0,1.6188598447675977,,7.765,0.011126,18.6922101,1141.0,6277.0,4.09,1.65,282.175,170.732,,,,,2025-09-22 13:13:44
9.02855,1,0.8090668213043091,,4.284,0.005705,8.0277326,1106.0,5962.7,4.38,1.15,248.619,114.048,,,,,2025-09-22 13:13:44
8.9361,1,0.4985788205905968,,5.38,0.00232,12.5187279,1393.0,5729.0,4.47,0.98,626.362,84.5362,,,,,2025-09-22 13:13:44
8.9361,1,0.2244562405210099,,3.201,0.000813,6.2586065,1087.0,5729.0,4.47,0.98,232.392,84.5362,,,,,2025-09-22 13:13:44
8.9361,1,0.24208136319029352,,4.414,0.0008,26.3208756,631.0,5729.0,4.47,0.98,26.4328,84.5362,,,,,2025-09-22 13:13:44
8.9361,1,0.1926814970113302,,4.3425576,0.00047067319650000004,18.795547,672.9826313,5729.0,4.47,0.977727,48.477077,84.5362,,,,,2025-09-22 13:13:44
9.00558,1,3.1007371219555715,,1.6000996,0.0010524255997,1.3206356,1982.7142102,4919.6,,6.3070302,3652.2582486,419.435,,,,,2025-09-22 13:13:44
8.90601,0,0.5559648496743689,,2.076,0.00062,0.64971,4731.0,9994.0,4.02,2.59,83182.0,395.12,,,,,2025-09-22 13:13:44
13.1284,1,1.3276362119725222,,2.0576293,0.0056034635466,3.1644075,1747.9490013,6519.0,4.22068,1.7234,2206.1550476,1179.27,,,,,2025-09-22 13:13:44
13.163,1,1.0802640645909538,,2.5984575,0.0222360165376,3.0440541,1075.3184542,5523.0,4.52192,0.809868,315.9871326,421.855,,,,,2025-09-22 13:13:44
12.7067,1,0.10977876706218219,,1.0112593,0.0036807544435999997,3.9652485,386.6684768,3296.0,4.96636,0.199988,5.2829448,25.559,,,,,2025-09-22 13:13:44
11.5247,1,1.0230181996609866,,3.109528,0.006136231662,2.98278,,6027.0,4.29978,1.23975,,354.05,,,,,2025-09-22 13:13:44
11.8835,1,0.3127805424212686,,3.5865698,0.0022124257252000004,16.3469053,441.7489067,4310.0,4.57345,0.649613,8.9995944,100.248,,,,,2025-09-22 13:13:44
12.0936,1,0.21627185297528773,,2.5034417,0.0024072608671,12.9802953,376.2093904,3614.0,4.81257,0.491323,4.7341229,68.9109,,,,,2025-09-22 13:13:44
12.2851,1,1.4169385136943529,,2.4074261,0.0184637636682,1.3484961,1839.6713042,6346.0,4.38484,1.14759,2706.9606225,494.182,,,,,2025-09-22 13:13:44
11.6577,1,1.3335355517887413,,4.341,0.01362,3.2541181,,6102.0,4.28649,1.28,1436.45,444.066,,,,,2025-09-22 13:13:44
12.2303,1,1.3113230172183068,,5.5277827,0.0048648405124999995,3.7178828,1689.4116185,5818.0,4.33787,2.0840001,1925.1426172,736.397,,,,,2025-09-22 13:13:44
9.4142,0,1.2754750646801678,,3.464,0.00222,9.30992,1067.0,6907.0,3.63,3.09,215.208,416.25,,,,,2025-09-22 13:13:44
10.4613,1,0.4892175930056205,,2.236,0.00155,1.15395,2148.0,6093.0,4.2,1.4,3534.3,240.901,,,,,2025-09-22 13:13:44
10.3918,0,2.2940851101793203,,3.902,0.00241,4.73703,4243.0,11600.0,4.13,2.48,53821.0,778.127,,,,,2025-09-22 13:13:44
13.2366,1,1.0961494245695422,,2.6872178,0.014947438782699999,2.76676,1209.5741229,5346.0,4.48823,0.984866,505.8840075,513.011,,,,,2025-09-22 13:13:44
10.0196,0,2.0320189133731823,,4.586,0.00493374,2.19296,3722.0,7009.8,3.6,2.95,31883.5,566.502,,,,,2025-09-22 13:13:44
9.3529,1,1.3384244803283076,,3.674,0.00271,1.725841,4175.0,7348.0,3.9,2.39,50469.2,321.671,,,,,2025-09-22 13:13:44
9.0039,0,2.735837273619413,,3.119,0.00373,1.1923,3958.0,6534.0,3.95,2.04,40771.2,209.919,,,,,2025-09-22 13:13:44
10.0067,0,,,6.083,0.00305,11.47606,,,,,,1710.22,,,,,2025-09-22 13:13:44
9.711,0,,,3.175,0.000552468,1.32003,,,,,,,,,,,2025-09-22 13:13:44
9.7032,0,,,2.429,0.00177,1.6865822,,,,,,6079.49,,,,,2025-09-22 13:13:44
9.6043,0,3.193362476581319,,3.044,0.00408,13.0727479,1074.0,5709.8,3.37,3.59,221.343,432.113,,,,,2025-09-22 13:13:44
9.5967,0,2.1773128735837273,,4.075,0.00672,2.9258727,2066.0,4884.5,,1.3,3028.51,,,,,,2025-09-22 13:13:44
9.5937,0,0.4712418592202694,,0.636,0.000524852,0.73774,,6449.5,3.94,2.1,,292.83,,,,,2025-09-22 13:13:44
11.0443,1,1.06624135070033,,2.3801043,0.0167087151957,2.7985802,1089.1458169,4920.0,4.49371,0.906655,332.556249,149.942,,,,,2025-09-22 13:13:44
9.577,0,,,2.591,0.0003,2.3664127,,,,,,2320.13,,,,,2025-09-22 13:13:44
10.2306,1,,,3.092,0.00665,1.7635881,2608.0,7986.1,,,7685.79,519.096,,,,,2025-09-22 13:13:44
9.65306,1,,,3.255,0.00321,7.3166682,1647.0,8730.0,,,1221.82,348.481,,,,,2025-09-22 13:13:44
9.47751,1,,,2.6914319,0.0047032844346,3.0771612,1827.6445751,9311.3,,,2636.8654415,148.342,,,,,2025-09-22 13:13:44
9.329701,0,,,2.708,0.00964,3.2077145,,,,,,827.868,,,,,2025-09-22 13:13:44
9.76703,1,1.310375591042912,,2.05,0.02082,2.2552845,1348.0,5787.0,4.5,0.96,549.715,126.261,,,,,2025-09-22 13:13:44
